Author_Username,Tweet_Text,Mentions,Reply_To,Quote_Tweet_Of,Engagement,Sentimen
@persheeus,mending itu ruu tni dan polri terapin aja ke bocah2 kampung 02 voters itu anjg,,,@lowwwew,"Replies: , Retweets: , Likes: ",0
@BukanUshikawa,"Kalian sadar gak sih RUU yang gak nguntungin rakyat selalu cepet disahkan? Sementara RUU yang bener2 kita tunggu bertahun2 mangkrak.

UU Polri, UU TNI, atau UU yang paling sering berubah yaitu UU Pemilu, itu semua gk penting buat kita anjir. Gk bikin kebanyakan kita jadi makin",,,,"Replies: , Retweets: , Likes: 4",0
@sunflowezie,ha.... serius ka???? ih gila pada kenapa ini.. apa gara2 pengesahan ruu tni???????? ((negthink)) ,,@hyuckrengirll,,"Replies: 1, Retweets: , Likes: ",0
@ninnuninuninu,"Kemaren RUU TNI udh, sekarang ini. Jujur benciiiii bangetttttt bacanyaaa ",,,@tempodotco,"Replies: , Retweets: , Likes: ",0
@nikolaigrogol,Lebih senyap dari ruu TNI bjir,,@rhedemptionarc,,"Replies: , Retweets: , Likes: ",1
@Potatoslt,"Bentar lagi RUU TNI, tunggu aja.",,,@tempodotco,"Replies: , Retweets: , Likes: ",0
@chibimajo98,"pengangguran terus menambah, malah sah RUU polri TNI rangkap kerjaan. shibal sekkiya",,@tempodotco,,"Replies: , Retweets: , Likes: ",0
@uciikAmlia,"RUU TNI, RUU POLRI, besok apalagi ini anjing",,,,"Replies: 1, Retweets: 1, Likes: 2",0
@firman__nurhuda,"berarti Kuliah saat ini gk niat gitu ya? Demo menurut kanda Tekarok,apakah sesuatu negative?Sekelas Negara maju aja masih Ada demo dari Univ ternama dunia

Makanya Pemerintah tuh intropeksi dan memperbaiki demi kepentingan warga bukan kelompok,lihat noh RUU Polri-TNI unto siapa?",,,@tekarok007,"Replies: , Retweets: , Likes: ",0
@fuhrerniq,para konglo pada merapakat ke solo. ruu tni&polri disahkan dan bisa menempati jabatan sipil. hmm ada apa yaaa? kita rakyat bisa kena imbasnya ga ya?,,,,"Replies: , Retweets: , Likes: ",0
@davetooones,"emg punya agenda nih petinggi negara nih bray. mulai dari RUU TNI, kasus Andrie Yunus, MBG, dan skrg RUU POLRI. waww selamat deh buat kalian para TNI dan Polri :3, semangat buat kita yg mesti berjuang dengan kenaikan dolar sedangkan disana para petinggi sedang makan enak.",,,,"Replies: , Retweets: , Likes: ",1
@mybhoomi_,"Yaaa Allaaaahhhhhhhhhhhhhhhhh 

RUU TNI udah,
RUU Polri udah
Next RUU nakes kali yaa RUU

Isinya perlindindungan kerja nakes dr segala bentuk kekerasan juga overwork dan gaji minimal 10x lipat UMR setempat plisssssss",,,@LambeSahamjja,"Replies: , Retweets: , Likes: ",0
@Nebulavexion,"Undang2 pesanan stlh ruu tni multi fungsi disahkan, Ini NKRI (Negara Kavlingan Rebutan Iblis)",,@tempodotco,,"Replies: , Retweets: 2, Likes: 28",0
@lowwwew,muka kita semua udah diludahin terang terangan di atas ruu tni dan ruu polri,,@lowwwew,,"Replies: , Retweets: 67, Likes: 549",0
@lowwwew,"kelar ruu tni, muncul ruu polri. dan rakyat makin gak ada harga dirinya. semua serba tertutup, tanpa transparansi tanpa partisipasi dari sipil. kalau gw sih stateless ya.",,,,"Replies: 56, Retweets: 16K, Likes: 36K",0
@Widyawa64704930,Anyep krn bukan RUU tni,,@herculep638,,"Replies: , Retweets: , Likes: ",0
@Widyawa64704930,"Anyep gak berisik sprt RUU tni, yakin kebetulan belaka ?",,@IndraJPiliang,,"Replies: , Retweets: , Likes: ",0
@Adiprasetyaaa,"resma resmi ae lu kocakkk itu namanya baru rdp/notdin, kalo resmi dan sah harus udh jadi aturannya. Liat noh yg udh sah ruu tni/polri bisa menduduki jabatan sipil, nasib guru2 gaada apa2nya sama nasib tni polri",,@kalistohenituse,,"Replies: , Retweets: , Likes: ",0
@BaraApiSub,RUU TNI sudah sah sejak tahun lalu. Kini RUU POLRI SAH! Kita menuju otoritarianisme,,,@kompascom,"Replies: , Retweets: , Likes: 1",0
@serabutannn,"Kalian semua, tolong bantu up ini. DPR RI sedang Paripurna buat ngesahin RUU POLRI yg mana sama bahayanya dg RUU TNI tahun lalu.


https://
youtube.com/live/38OXOyaLV
PY
…

Sebarkan!!!",,,@arekgerak,"Replies: 1, Retweets: 5, Likes: 4",0
@mnusiabiasa1312,"ANJINGGGG, yg waktu itu ruu tni disahkan aja udah pusing ditambah sekarang ada ruu polri
wahhh cokkk hancur dah negara",,,@enoliska_,"Replies: , Retweets: , Likes: ",0
@akunhewan,"kutahu twit kyk gini bakal sepi, faktanya ga ada yg rame bahas juga, antara sudah pd takut, sudah engap, atau gak mau peduli lagi.

tapi tetap akan kutulis sbg bagian dari ikhtiar, sekaligus pengingat bagi kawan2 yg sama2 resah. 

sejak RUU tni diketok, itu sudah jadi preseden",,@akunhewan,,"Replies: 1, Retweets: 26, Likes: 66",0
@irsalmursalin,"P info kirim invoice kemane 
@prabowo
 ? In all seriousness, gausah bacot. Andrie Yunus ngritik RUU TNI disiram air keras ampir mati. Skrg matanya buta. Pelaku yg diadili cuma aktor lapangan. Otak di belakangnya aman. Dihukum cuma 2 tahunan. Tai.",@prabowo,,@ardisatriawan,"Replies: , Retweets: , Likes: ",0
@bbarbieie,"prestasi pemerintahan prabowo selama 1,5th : 

1.  MBG
2. pengesahan revisi RUU kementerian negara, Revisi UU TNI 
3. tarik ulur RUU perampasan aset
4. didemo #IndonesiaGelap karna pemotongan kuota beasiswa KIP dan rencana kenaikan UKT
5. rupiah anjlok, IHSG jeblok, investor",,,@eajerigen,"Replies: 62, Retweets: 252, Likes: 523",0
@sipalingdewasaa,"tanyain tahun kemarin pas rame RUU TNI sama masalah tunjangan DPR kemana tuh kelompok, cuap cuap doang berasa paling ngerti 🫩",,@NariyaLeona,,"Replies: , Retweets: , Likes: 7",0
@txtdaritaxpayer,"lu tau kenapa di UU TNI dan RUU Polri, usia pensiun diperpanjang.

To maintain all the loyalist still in power up to certain period.

regenerasi mati dong?

no, no, kenzo. tiada yg lebih bahaya selain membiarkan jenderal2 tanpa punya kuasa

makanya tambah batalyon, kasih posisi2",,@txtdaritaxpayer,,"Replies: 3, Retweets: 91, Likes: 851",0
@pedas__manis,"Sama waktu dia di kritik punya 2 jabatan, wowo langsung bikin RUU TNI tentang dwi fungsi militer. 

Makanya dia bisa rangkap jabatan, jadi seskab tapi masih aktif di kemiliteran. 

Bener2 ""anak kesayangan"" yee",,,@kalistohenituse,"Replies: 16, Retweets: 363, Likes: 1.2K",1
@uniquesesil,"Beby Tsabina kalo orang baik ga akan mau nikah sama suaminya sekarang, suaminya itu nepo baby,
pelaku dinasti politik yg udah buat rakyat menderita,suaminya ikut rapat RUU TNI,mertua Beby Tsabina koruptor dan pelaku pelecehan seksual kalo Beby bisa mikir dia pasti ga mau",,@zaharabella,,"Replies: 6, Retweets: 15, Likes: 397",0
@jaysseyn_,"Suaminya juga ka, dia salah satu anggota dpr yg ikut rapat diam² RUU TNI, trs mertua nya pedhopil dulu kasusnya ditutup dan malah mengintimidasi korban .",,@aetochive,,"Replies: , Retweets: 11, Likes: 153",0
@indomiebalap667,"Aksi arogan berujung petaka. Terdakwa kasus penyiraman air keras mengaku nekat menyerang aktivis KontraS, Andrie Yunus, karena korban dinilai terlalu overacting dan arogan saat menggeruduk rapat tertutup RUU TNI di Hotel Fairmont.",,,,"Replies: 13, Retweets: 13, Likes: 17",0
@cockrunners,Siapa tokoh yg paling cold blood bikin terror terror kekacauan kayak gini di jaman harto? Yaaaa itulah yang dipilih 58% org indo dan partner in crime nya yg dijadikan menhan dan mengesahkan RUU TNI,,,@tagarabak,"Replies: 1, Retweets: , Likes: 4",0
@Itsme_n_mylife,"Benci banget sama narasi Soros ini sejak RUU TNI, banyak gituloh pengikutnya dan banyak jugak yang percaya",,@neohistoria_id,,"Replies: , Retweets: , Likes: 3",0
@SnaiperMask,"Iya yang elu bilang MVP itu hampir gol kan RUU PKB jadi sebuah UU sampai terjadi semanggi 2, elu kalau dia dibiarkan ya elu gak akan bisa nyocot dan demo jalanan, wewenang TNI makin kuat buat lawan massa soalnya, cari cewek sana makanya biar hidupmu berwarna.",,,@erlanishere,"Replies: 2, Retweets: 21, Likes: 42",0
@fluteeshy,"tau ga kesamaan narasi tiap prabowo blunder sejak case ruu tni, bop, sampai rupiah melemah? yak selalu ada kalimat ""strategi prabowo"". udah 100% buzzer wkwk",,@tanyarlfes,,"Replies: , Retweets: , Likes: 3",1
@redaksilain,"Hal yang janggal:

1. Motif pelaku

Pelaku ngaku kesal karena video Andrie menginterupsi rapat tertutup RUU TNI di Hotel Fairmont, 16 Maret 2025

Penyiraman terjadi: 12 Maret 2026 atau hampir setahun kemudian.
Kalau kesal lihat video, kenapa nunggu 11 bulan?",,@redaksilain,,"Replies: 2, Retweets: 4, Likes: 38",0
@anjayzi,"Temennya yg ngatain. Pernah rame di X. Anak2 coc itu banyak yg bermasalah. Ada yg ableist, mocking genocide, dan tonedeaf ke demo ruu tni. Kayaknya sih anak coc yg sekarang aman2 aja.",,@haorinyul,,"Replies: 3, Retweets: , Likes: 22",0
@dhanyfir,"Hiburan rakyat satu2 nya akses nya dibatasi sedangkan para pejabat kewenangan & anggaran nya pada minta nambah semisal RUU Kejaksaan, UU TNI & RUU Kepolisian.

Belum lagi mereka pada minta rangkap jabatan & masa aktif berdinas diperpanjang.

Teladan Dalam Pelayanan  ??
Ndasmu ",,@tempodotco,,"Replies: 1, Retweets: , Likes: 2",0
@zalkad,"1/ Konteks dulu.

Andrie Yunus adalah aktivis sipil yang pernah masuk ke Hotel Fairmont saat ada pembahasan RUU TNI. Ia menerobos masuk ke dalam Acara.

Peristiwa yang dianggap sebagai kegagalan oleh para penjaga dari unit Denma Bais.

Akibatnya? Mereka kena sanksi disiplin:",,@zalkad,,"Replies: 1, Retweets: , Likes: 12",0
@coalfired_,"((Berdasarkan sosial media banyak yang menolak))

Penasaran yang mana?
Kok bisa langsung diikutin? Perasaan pas RAME PAKE BANGET nolak RUU TNI, TNI masuk ke ranah sipil, ADA BANGET TUH DIDENGERIN.

Heran sama orang2 ini wiring otak nya gimana.",,@Dandhy_Laksono,,"Replies: , Retweets: 6, Likes: 53",0
@jijirly,"Malah nanya rekayasa AI. Coba Anda cek semua perkataan Gibran itu AI atau asli? Ini kan yang Anda mau? Dulu Anda bilang RUU TNI tidak segawat yang dibicarakan, apakah sekarang tidak cukup membuktikan kegawatannya sudah sampai mana?",,@mohmahfudmd,,"Replies: 2, Retweets: 2, Likes: 4",0
@mati_liztrik,"RUU TNI dikawal segitunya aja jebol kok 

Ga perlu dikawal menurutku, endingnya udah jelas, hanya sisa satu kata.",,@kev_kag,,"Replies: , Retweets: , Likes: 1",0
@NubPepengsut,"Satu sisi mau menghindari lulusan yg gak nasionalis, bahkan jadi separatis

Satu sisi yg lain, jika diliat2 tingkat distrust terhadap instansi itu mulai naik lagi, terlebih abis RUU TNI, kejadian Andrie Yunus, dsb.",,@Isr_KK,,"Replies: 1, Retweets: 1, Likes: 3",0
@_riverheaven,"Siapa yang harusnya disalahkan ? 
@DPR_RI
 yang telah mengesahkan RUU TNI?!",@DPR_RI,@Jumianto_RK,,"Replies: 1, Retweets: , Likes: 2",0
@raysofflight,"Ya ubah dong, udah tau bermasalah bukannya amandemen malah ketok palu RUU TNI, kan kocak. Harapan korban juga yang paling penting, bahwa peradilannya tidak berperspektif korban jelas indikasi ini bukan nyari keadilan.",,@romario_aja,,"Replies: 1, Retweets: , Likes: 3",0
@ArtaN7707,"""Saya curiga kenapa pengesahan RUU TNI harus seburu-buru itu.

Jadwal pengesahan tanggal 31 Maret, esoknya lebaran. Mood orang2 itu lebaran. Apa iya mesti seburu-buru itu disahkan? Ada apa?"" (Bivitri Susanti)

#PrabowoPresidenAntiKritik 
#PrabowoPresidenAntiKritik",,,,"Replies: 2, Retweets: 4, Likes: 3",0
@onorus7940,"TNI- 4 matra & POLRI hanya mengklasifikasikan "" PELANGGARAN KEDAULATAN NEGARA"" itu bilamana : mengkritik ""rezim""
@pragib
 & JKW,memposting & mempermasalahkan MBG , merecoki ""RUU TNI""yg di buat dan disahkan secara  KILAT sembunyi2 & ugal 2 an , mencermati perilaku KORUP "" pejabat",@pragib,@KangManto123,,"Replies: , Retweets: , Likes: 11",0
@akusukachatime_,"Dendam institusi kali  atau dendam pribadi atasannya kali ya, yang mau mengesahkan RUU TNI, ytta lah itu siapa",,@ardisatriawan,,"Replies: , Retweets: 3, Likes: 23",0
@jan15ter,"Tahun 65: dendam pribadi ke Aidit.
Aslinya: menurut rumornya, TNI kala itu bersama BIN diduga didanai CIA untuk menghentikan komunisme, tepatnya pengaruh Soviet. 

Tahun 2026: dendam pribadi ke Andrie. 
Aslinya: beneran gara-gara pernyataan mas Andrie ttg ruu TNI(?)",,@indoprogress,,"Replies: , Retweets: 2, Likes: 23",0
@opinimanweb,memalukan sekali buat dpr kalo yg mewakili tni untuk rapat ruu tni di fairmont hanya selevel penyiram air keras  yg sakit hati. bisa jadi yg sakit hati level perwira / jenderal yg di dlm hotel fairmont terus nyuruh BAIS dg eksekutor level kapten & bawahan2nya buat siram andrie.,,@tempodotco,,"Replies: , Retweets: 1, Likes: 22",0
@Pupufafa1,"Krn Andrie menyerbu pansus ruu tni di hotel?

Yg pansus khan dpr, knp jd anggota tentara itu yg dendam?

Logika mau dibuat terbalik2 sm mrk",,,@tempodotco,"Replies: 1, Retweets: 3, Likes: 3",0
@pelti_nih,Emang Andrie Yunus ada nyerang pribadi saat demo pembahasan RUU TNI?,,,,"Replies: 1, Retweets: , Likes: 2",0
@ddy_margind,"TNI benar-benar gagal didik anggotanya jd kesatria. Hanya gegara Andri Yunus dkk terobos ruang sidang pembahasan RUU TNI di hotel mewah, dijadikan  alasan pribadi 4 oknum tsb. 
Sebegitu bahaya kah Andri Yunus? 
Atau se bgtu pentingkah UU TNI tsb?",,,@detikcom,"Replies: 1, Retweets: 5, Likes: 10",0
@ddy_margind,"Dendam pribadi, itulah alasan tepat utk melindungi marwah TNI. 
Tp inti masalahnya korban Andri Yunus dkk terobos ruang rapat pembahasan RUU TNI di hotel mewah, di Jkt. Bkn di Gedung DPR RI. Konon 4 oknum TNI tsb kawal ruang sidang.

Di mana logikanya? 
Bedebah!!!",,@detikcom,,"Replies: , Retweets: 1, Likes: 11",0
@whatstobexone,"Justru karena belum kejadian, harus digoreng biar paham sentimen publik gimana. RUU TNI sebelum kejadian juga udah sering disuarakan keberadaan tentara di ruang publik, pas kejadian bener kan nambah parah. 
Kepentingan macam apa yang harus dibayar langit Indo?",,,@Nebuchanedzar_I,"Replies: 1, Retweets: , Likes: 3",0
@YudhaShanny2,"Dua dekade setelah reformasi mengubur Dwi Fungsi ABRI, kini bayang-bayang Orde Baru mencoba bangkit lewat Revisi RUU TNI. Militer ingin kembali menginvasi jabatan sipil. Apakah kita sedang menyaksikan mundurnya demokrasi demi memuaskan nafsu kekuasaan di luar barak?
((Amerika))",,,,"Replies: 6, Retweets: 6, Likes: 19",0
@NHenryp29864,"RUU TNI  SUDAH  SAH. 
atas perintah  Jokowi. 
  Itulah andre  yunus, di siram air panas.     Kata Pigai.",,@hansssolo,,"Replies: , Retweets: , Likes: 2",1
@akhmadsm_181120,"Ini kl udh msk media internasional udh danger nich negara. Internasional udh pantau negara ini mulai dari kasus Andrie Yunus, tahanan politik demo Agustus, Affan Kurniawan, pembubaran ibadah keagamaan, ruu TNI polri, dll. Bahaya bs2 negara kita dikucilkan di pergaulan dunia.",,@SammiSoh,,"Replies: 4, Retweets: , Likes: 35",0
@Opposite6888,Bisa jadi dan posisinya jadi terbatas karena ulah Andrie ini yg sll kritis thd RUU TNI,,@Sentani_REBORN,,"Replies: , Retweets: , Likes: 3",0
@HendriJaya2023,"Semua nama tsb boleh “dicoba” utk jd presiden, kecuali Puan Maharani. Sbg loyalis sejak awal PDIP, PDIP saat ini kehilangan spiritnya utk membela rakyat, Puan sbg ketua DPR malah menyokong pengesahan RUU TNI. Enough is enough. Say no to PDIP and all of its affiliates.",,@qrivasiii,,"Replies: , Retweets: , Likes: 5",0
@Zartos43,"Berita tentang tni akhir2 ini: Mencuri mobil sewaan ujungnya membunuh sipil, menteror aktivis dengan air keras, mengeroyok sipil saat ga dikasih minuman di Torut, ikut tertangkap sebagai provokator demo. Inikah hasil dari RUU TNI kemarin yg udh menjadi Undang-undang?",,@neVerAl0nely___,,"Replies: 1, Retweets: 4, Likes: 45",0
@yummytralala,"Jujurly, gue menaruh suudzon ke wowo soal kasus Andri Yunus. Kan dia yg ngebet RUU TNI, salah satunya utk melegalkan bunted yg udah jadi seskabnya sejak awal pembentukan kabinet.",,@menuembegejelek,,"Replies: 1, Retweets: , Likes: 10",0
@naneunmita91,"Aku anak dokter perwira tapi ga gitu kok. Malah kalau aku bikin masalah bisa tambah kena hukuman dirumah, wong kena tilang aja malah disuruh nambah sanksinya sama bapakku. 
Dan kita juga menolak RUU TNI",,@phuwinmipa,,"Replies: , Retweets: , Likes: 3",0
@el_meller,Banyak dapat simpati karena mendompleng isu ruu tni di x wkwkwk,,@senogp,,"Replies: , Retweets: , Likes: 2",0
@cloveswithoutc,"Jangankan April, Maret tahun lalupun aku inget, pas bulan Ramadan pula, ikut aksi di DPRD Wonosobo menolak RUU TNI yang diduga ingin mengembalikan DWIFUNGSI itu.
Bisa menduduki ruang rapat DPRD tapi brengseknya anggota DPRD pada kabur semua pas di demo.
Di pusat akhirnya DPR juga",,,@assertndayy,"Replies: 3, Retweets: 4, Likes: 10",0
@freshsqueezeorg,"RUU TNI, Ciptaker dulu juga awalnya dari usul yang disetujui dan disahkan oleh DPR. Mau itu cuma usul, kalo diiyakan ya bakal kejadian, goblok logikanya di mana sih?",,@WiraRhapsody,,"Replies: , Retweets: , Likes: 5",0
@ImminentAdi,Apakah celana pink ini dulu pro penetapan RUU TNI yg dibahas diem2 di hotel?,,@direktoridosen,,"Replies: , Retweets: , Likes: 2",0
@bleednectar,udah setaun ya demo RUU TNI kemaren entah bakal gimane tahun tahun berikutnya.,,,,"Replies: 3, Retweets: 40, Likes: 364",0
@nur1lfar0uk,jujur setuju yang atas ruu tni ditolak gamau tni masuk kampus tapi kader masi pake sistem militerisasi sistem yang bahkan sama kayak kenapa militer jadi kayak gitu wkwkwk,,@cvnterest,,"Replies: 1, Retweets: 1, Likes: 10",0
@zenday4hat,Semenjak RUU TNI disahkan jd makin jadi2 gasih?,,@anakbuahgayus,,"Replies: 1, Retweets: 1, Likes: 5",0
@arifin34533,"AKTIVIS, KRITIK, DAN NEGARA YANG MULAI GELISAH

Kasus yang menimpa Andrie Yunus kembali membuka pertanyaan tentang posisi aktivis dalam negara. Dari berbagai informasi yang beredar, rangkaian intimidasi disebut telah berlangsung sejak aksi protes terkait pembahasan RUU TNI,",,,,"Replies: , Retweets: 5, Likes: 9",0
@figaromagnific0,"Di bandung, sepak bola dan perlawanan tidak dapat dipisahkan, dari taman sari, dago elos dan sukahaji itu isinya banyak firm-firm suporter bola, pas Ruu TNI, aksi september kemarin itu banyak dari supporter. Di Bdg ada BSA, NW, Friday football bdg, dan masih banyak lagi firm",,,@sugondese6666,"Replies: 17, Retweets: 212, Likes: 837",1
@enthusiastftbl,"punya perasaan yang sama, kemarin aja demo UI di depan mabes dinyinyirin seakan mengajak buat demo ke yang IJO juga padahal dari dulu aksi orang2 menyoroti RUU TNI juga",,@mhv297,,"Replies: , Retweets: , Likes: 3",0
@Rahadi0816," Analisis UU TNI & RUU Polri
1. Latar Belakang
- Revisi UU TNI (No. 3/2025) dan RUU Polri memicu kontroversi.
- Isu utama: kewenangan berlebih & rangkap jabatan
- Risiko: mengancam konsolidasi demokrasi pasca Reformasi 1998.
2. Kewenangan Berlebih
- RUU TNI: Militerisasi urusan",,,,"Replies: 4, Retweets: 5, Likes: 5",0
@Pupufafa1,"Jk penyiraman air keras thd Andrie Yunus berhubungan dgn aksi kontranya thd ruu tni, apa kapasitas seorg kapten tentara bereaksi thd hal itu?

Pangkat kapten & ruu tni sptnya tdk terkorelasi secara lgsung

Yg berkepentingan hrsnya pati tentara, bukan seorg perwira pertama",,,,"Replies: , Retweets: 3, Likes: 2",0
@penduduk_lokal_,"RUU TNI disahkan dengan secepat kilat, Dan ditahun 2025 kemarin. Gugatan terbanyak di MK adalah UU TNI, saking bermasalahnya UU tersebut

Dan MBG, saya tak perlu menjelaskan. Pihak mana yg terlibat dalam pengelolaan dapur MBG ini, selain ada parpol, ormas keagamaan...",,@Amal81gmailcom1,@bimlostagain,"Replies: 6, Retweets: 155, Likes: 426",0
@bimlostagain,"prabowo mulu, itu di rapat RUU TNI dia nerobos masuk siapa disitu yg di ruangan, jelas mereka yg lebih kesel karna lagi rapat tiba2 diterobos",,@Amal81gmailcom1,,"Replies: 2, Retweets: 1, Likes: 1",0
@idbaruid,"Dari awal sudah curiga dengan TNI.

Andrie Yunus sangat lantang menolak dwi fungsi TNI. Dia mendobrak rapat tertutup DPR membahas RUU TNI. Andrie juga disiram setelah podcast soal TNI.",,,@direktoridosen,"Replies: 10, Retweets: 143, Likes: 315",0
@bobomboi,"Udaaaah, alasannya ga bakal jauh2 dari sakit hati karena pemerintah dikritik or marah karena beliau mau masuk ruang rapat pas rapat RUU TNI.

Lagian pas ditanya siapa yg suruh masa iya mau ngaku? Apa mau dibilang ga punya jiwa korsa? ",,@jhonsitorus_19,,"Replies: , Retweets: 1, Likes: 73",0
@sammi_ananta,"Ini kasus berat.
Aktivis penggugat RUU TNI disiram air keras. Bisa ditebak benang merahnya...",,@KangManto123,,"Replies: , Retweets: , Likes: 6",0
@LambeSahamjja,"USUT TUNTAS Aktivis Andrie Yunus Disiram Air Keras

Andri Yunus Wakil Koordinator Kontras, aktivis yang selama ini berjuang soal reformasi TNI dan hak sipil  disiram air keras dini hari tanggal 12 Maret.
Bukan kecelakaan. Bukan salah sasaran.
Video CCTV-nya terang benderang. Ada",,,,"Replies: , Retweets: 8, Likes: 19",0
